"","PERMNO","TICKER","CUSIP","YEAR","MCAP","RET","rr1","rr2"
"512","10031","ANTQ","00035410","1986","1.207350e+04","-4.000078e-02"," 7.717629e-01"," 6.677500e+04"
"513","10031","ANTQ","00035410","1987","8.384375e+03","-3.055553e-01"," 9.262279e-01"," 6.902686e+04"
"514","10031","ANTQ","00035410","1988","5.366000e+03","-3.599998e-01"," 1.324739e+00"," 7.256663e+04"
"515","10031","ANTQ","00035410","1989","3.018375e+03","-4.375000e-01"," 1.060009e-01"," 1.208169e+05"
"516","10032","PLXS","72913210","1986","2.096788e+04","-4.379086e-01","-1.565098e-01"," 1.339572e+05"
"517","10032","PLXS","72913210","1987","1.226400e+04","-4.418609e-01","-1.023810e-01"," 1.277590e+05"
"518","10032","PLXS","72913210","1988","1.853100e+04"," 4.999979e-01"," 0.000000e+00"," 0.000000e+00"
"519","10032","PLXS","72913210","1989","2.787075e+04"," 5.000010e-01","-2.040816e-02"," 1.643338e+04"
"520","10032","PLXS","72913210","1990","1.860750e+04","-3.333325e-01","-1.224489e-01"," 1.462751e+04"
"521","10032","PLXS","72913210","1991","8.054100e+04"," 3.222225e+00","-5.000017e-01"," 1.109637e+04"
"522","10032","PLXS","72913210","1992","9.672000e+04"," 1.842109e-01"," 1.333300e-02"," 1.271071e+04"
"523","10032","PLXS","72913210","1993","9.845400e+04"," 1.666800e-02","-5.263337e-02"," 1.286700e+04"
"524","10032","PLXS","72913210","1994","5.491000e+04","-4.426223e-01","-3.421065e-01"," 1.254389e+04"
"525","10032","PLXS","72913210","1995","1.079628e+05"," 9.558805e-01","-5.789485e-01"," 1.133199e+04"
"526","10032","PLXS","72913210","1996","1.096120e+05"," 7.519893e-03","-1.863380e-02"," 3.979020e+04"
"527","10032","PLXS","72913210","1997","2.204624e+05"," 7.761194e-01","-4.394912e-01"," 3.613843e+04"
"528","10032","PLXS","72913210","1998","5.075153e+05"," 1.277313e+00","-6.305749e-01"," 2.865984e+04"
"529","10032","PLXS","72913210","1999","7.760720e+05"," 2.988917e-01","-5.286629e-01"," 2.510119e+04"
"530","10032","PLXS","72913210","2000","1.248052e+06"," 3.813935e-01","-3.630549e-01"," 2.659159e+04"
"531","10032","PLXS","72913210","2001","1.110527e+06","-1.260450e-01","-3.303584e-01"," 2.414073e+04"
"532","10032","PLXS","72913210","2002","3.698838e+05","-6.694272e-01"," 1.642860e+00"," 3.100215e+04"
"533","10032","PLXS","72913210","2003","7.327984e+05"," 9.555829e-01"," 2.160706e+00"," 5.319809e+04"
"534","10032","PLXS","72913210","2004","5.620190e+05","-2.422821e-01"," 2.482121e+00"," 6.292317e+04"
"535","10032","PLXS","72913210","2005","1.001652e+06"," 7.478872e-01"," 9.821228e-01"," 6.696181e+04"
"536","10032","PLXS","72913210","2006","1.104808e+06"," 5.013326e-02","-3.007456e-02"," 1.016311e+05"
"537","10032","PLXS","72913210","2007","1.220539e+06"," 9.966245e-02"," 1.031742e-01"," 9.420297e+04"
"538","10032","PLXS","72913210","2008","6.665927e+05","-3.545314e-01"," 9.206401e-01"," 1.971618e+05"
"539","10032","PLXS","72913210","2009","1.129204e+06"," 6.802339e-01"," 2.984157e+00"," 2.410959e+05"
"540","10032","PLXS","72913210","2010","1.253410e+06"," 8.637741e-02"," 4.492142e+00"," 3.003267e+05"
"541","10032","PLXS","72913210","2011","9.480873e+05","-1.150602e-01","-1.491052e-02"," 1.261955e+06"
"542","10032","PLXS","72913210","2012","8.988720e+05","-5.770817e-02","-2.008746e-01"," 1.300675e+06"
"543","10032","PLXS","72913210","2013","1.462639e+06"," 6.779067e-01","-7.277426e-01"," 1.023092e+06"
"544","10032","PLXS","72913210","2014","1.384862e+06","-4.804703e-02"," 7.105499e-02"," 7.596862e+05"
"545","10032","PLXS","72913210","2015","1.161998e+06","-1.526327e-01","-3.237482e-01"," 6.279577e+05"
"546","10032","PLXS","72913210","2016","1.815312e+06"," 5.475381e-01"," 3.739363e-01"," 6.356746e+05"
"547","10033","MABK","59591410","1986","2.162875e+04"," 8.408564e-02"," 3.603956e-01"," 8.623093e+05"
"548","10034","HCSB","43687810","1986","4.851563e+04","-2.561988e-01","-1.508008e-01"," 1.105735e+06"
"549","10034","HCSB","43687810","1987","4.240625e+04","-1.259261e-01","-2.331097e-01"," 9.785073e+05"
"550","10034","HCSB","43687810","1988","7.331250e+04"," 7.551252e-01"," 2.984535e-01"," 9.144190e+05"
"551","10034","HCSB","43687810","1989","6.399100e+04","-9.547701e-02"," 4.026431e-01"," 1.030959e+06"
"552","10034","HCSB","43687810","1990","5.540150e+04","-8.514911e-02"," 1.610666e-01"," 1.031608e+06"
"553","10034","HCSB","43687810","1991","7.488000e+04"," 3.921552e-01","-1.439541e-01"," 1.059771e+06"
"554","10035","GGUY","38209110","1986","2.053500e+04","-6.991871e-01"," 3.654492e-01"," 1.072691e+06"
"555","10035","GGUY","38209110","1987","1.537000e+04","-2.837836e-01"," 2.949141e-01"," 1.173729e+06"
"556","10035","GGUY","38209110","1988","4.462088e+04"," 2.056604e+00"," 9.223492e-02"," 1.216844e+06"
"557","10035","GGUY","38209110","1989","5.441700e+04"," 1.975307e-01"," 4.687590e-02"," 1.193920e+04"
"558","10035","GGUY","38209110","1990","9.364900e+04"," 4.639156e-01"," 1.714201e-02"," 6.411250e+04"
"559","10035","GGUY","38209110","1991","1.736245e+05"," 5.915484e-01","-2.444439e-01"," 5.348029e+04"
"560","10035","GGUY","38209110","1992","1.360413e+05","-2.389383e-01","-3.333313e-01"," 5.355479e+04"
"561","10035","GGUY","38209110","1993","1.693770e+05"," 2.093013e-01"," 1.175377e-01"," 5.661362e+04"
"562","10035","GGUY","38209110","1994","1.578069e+05","-8.653945e-02"," 1.358102e-01"," 5.955497e+04"
"563","10035","GGUY","38209110","1995","1.222290e+05","-2.421053e-01","-8.195330e-02"," 6.073117e+04"
"564","10035","GGUY","38209110","1996","8.722350e+04","-2.777786e-01","-1.652837e-02"," 6.443743e+04"
"565","10035","GGUY","38209110","1997","1.053013e+05"," 1.730784e-01","-7.016112e-01"," 4.018302e+04"
"566","10035","GGUY","38209110","1998","9.323431e+04","-1.557367e-01","-7.822569e-01"," 3.031991e+04"
"567","10035","GGUY","38209110","1999","1.830279e+05"," 4.466028e-01","-3.548344e-01"," 2.892059e+04"
"568","10035","GGUY","38209110","2000","6.860100e+04","-6.778520e-01","-2.258024e-01"," 3.274087e+04"
"569","10035","GGUY","38209110","2001","9.302454e+04"," 3.266651e-01"," 2.660492e-01"," 8.637527e+04"
"570","10035","GGUY","38209110","2002","4.938945e+04","-5.351764e-01"," 9.999828e-01"," 1.613712e+05"
"571","10035","GGUY","38209110","2003","5.589940e+04"," 1.081066e-01"," 5.229142e-01"," 1.731843e+05"
"572","10036","NURO","64090210","1986","6.774625e+03","-5.849061e-01"," 9.816314e-01"," 1.720205e+05"
"573","10036","NURO","64090210","1987","3.233393e+03","-5.227266e-01"," 7.614511e-01"," 1.749581e+05"
"574","10036","NURO","64090210","1988","4.619555e+02","-8.571427e-01","-1.388885e-02"," 1.205314e+05"
"575","10036","NURO","64090210","1989","4.619555e+02","-4.999999e-07","-2.777806e-01"," 1.139039e+05"
"576","10036","NURO","64090210","1990","7.698930e+02"," 6.666670e-01","-1.388920e-01"," 1.033050e+05"
"577","10037","FSLA","35242V10","1986","1.066500e+04","-3.283588e-01","-3.402817e-01"," 1.090831e+05"
"578","10037","FSLA","35242V10","1987","6.162000e+03","-4.222221e-01","-6.954021e-03"," 1.047391e+05"
"579","10037","FSVB","35242V10","1988","6.636000e+03"," 7.692268e-02"," 9.375074e-02"," 7.265036e+04"
"580","10037","FSVB","35242V10","1989","6.399000e+03","-3.571500e-02"," 1.864215e-01"," 9.135527e+04"
"581","10037","FSVB","35242V10","1990","2.607000e+03","-5.925929e-01","-4.566023e-01"," 7.879930e+04"
"582","10037","FSVB","35242V10","1991","6.844500e+03"," 1.454548e+00"," 3.703700e-02"," 1.294440e+04"
"583","10037","FSVB","35242V10","1992","8.144000e+03"," 2.681473e-01","-6.071437e-01"," 1.445506e+04"
"584","10037","FSVB","35242V10","1993","1.268750e+04"," 1.378485e-01","-8.125010e-01"," 1.081631e+04"
"585","10037","FSVB","35242V10","1994","2.470050e+04"," 2.260984e-01","-9.732145e-01"," 7.747905e+03"
"586","10037","FSVB","35242V10","1995","4.095000e+04"," 6.046356e-01","-9.732145e-01"," 5.967542e+03"
"587","10037","FSVB","35242V10","1996","3.896300e+04","-3.079877e-02"," 6.666670e-01"," 5.064766e+02"
"588","10037","FSVB","35242V10","1997","6.298200e+04"," 6.355434e-01"," 6.666700e-02"," 8.709600e+03"
"589","10037","FSVB","35242V10","1998","3.813863e+04","-3.560147e-01","-2.666647e-01"," 8.585723e+03"
"590","10037","FSVB","35242V10","1999","3.356438e+04","-9.405868e-02","-5.666659e-01"," 9.445131e+03"
"591","10037","FSVB","35242V10","2000","4.130363e+04"," 2.548541e-01","-5.166668e-01"," 8.777060e+03"
"592","10037","FSVB","35242V10","2001","6.350080e+04"," 5.431683e-01","-5.416661e-01"," 8.458354e+03"
"593","10037","FBCP","35242V10","2002","6.657965e+04"," 5.471863e-02","-5.555569e-01"," 4.958440e+03"
"594","10037","FBCP","35242V10","2003","8.089870e+04"," 2.024326e-01"," 7.406650e-02"," 5.464672e+03"
"595","10037","FBCP","35242V10","2004","7.610544e+04","-6.129042e-02"," 2.483219e-01"," 6.342564e+03"
"596","10038","POCI","69348J10","1986","1.823838e+04"," 4.424714e-02"," 4.425288e-01"," 7.542377e+03"
"597","10038","POCI","69348J10","1987","1.576538e+04","-1.355939e-01"," 5.495427e-01"," 9.104080e+03"
"598","10038","POCI","69348J10","1988","1.051025e+04","-3.333335e-01","-3.076939e-02"," 4.028988e+04"
"599","10038","POCI","69348J10","1989","5.255125e+03","-5.000000e-01","-3.090936e-02"," 3.641507e+04"
"600","10038","POCI","69348J10","1990","4.173188e+03","-2.058821e-01"," 6.031118e-01"," 4.258144e+04"
"601","10039","XIOX","00208K10","1986","5.451000e+03","-1.123589e-01"," 4.388703e-02"," 4.503306e+04"
"602","10039","XIOX","00208K10","1987","1.446500e+03","-7.215192e-01","-5.759387e-02"," 4.226009e+04"
"603","10039","XIOX","00208K10","1988","1.510813e+03"," 4.545352e-02","-1.075325e-02"," 4.071146e+04"
"604","10039","XIOX","00208K10","1989","1.346594e+03","-1.086950e-01"," 5.347831e-01"," 5.254654e+04"
"605","10039","XIOX","00208K10","1990","1.376250e+03","-2.438936e-02"," 6.280283e-01"," 5.906685e+04"
"606","10039","XIOX","00208K10","1991","1.510813e+03"," 1.499991e-01","-1.856123e-02"," 7.911555e+04"
"607","10039","XIOX","00208K10","1992","2.595250e+03"," 2.173923e-01"," 0.000000e+00"," 9.445131e+03"
"608","10039","XIOX","00208K10","1993","1.165800e+04"," 3.142855e+00","-1.709385e-02"," 1.799108e+04"
"609","10039","XIOX","00208K10","1994","5.681000e+03","-5.517235e-01","-7.475358e-09"," 2.067949e+04"
"610","10039","XIOX","00208K10","1995","7.074000e+03","-7.692369e-02","-1.379345e-01"," 1.903976e+04"
"611","10039","XIOX","00208K10","1996","8.376125e+03"," 1.770826e-01","-3.793174e-01"," 1.727390e+04"
"612","10039","XIOX","00208K10","1997","1.466500e+04"," 4.159291e-01","-6.896573e-01"," 1.468296e+04"
"613","10039","XIOX","00208K10","1998","2.860200e+04"," 8.000019e-01","-2.499995e-01"," 4.711673e+03"
"614","10039","XIOX","00208K10","1999","8.580600e+04"," 2.000001e+00"," 0.000000e+00"," 1.903976e+04"
"615","10039","ATCM","00208K10","2000","1.083600e+05","-2.592599e-01","-1.249932e-02"," 5.368200e+03"
"616","10039","ATCM","00208K10","2001","7.109700e+03","-9.349999e-01","-6.409941e-02"," 5.783260e+03"
"617","10040","HARVY","41741F20","1986","4.556250e+03"," 2.126057e-01","-7.051276e-01"," 4.402807e+03"
"618","10040","HARVY","41741F20","1987","1.007875e+03","-7.738727e-01","-7.051276e-01"," 3.373265e+03"
"619","10040","HARVY","41741F20","1988","6.871875e+02","-3.181808e-01","-7.371789e-01"," 2.904419e+03"
"620","10040","HARVY","41741F20","1989","5.497500e+02","-1.999998e-01","-4.761654e-02"," 1.568657e+03"
"621","10041","GGGG","35084910","1986","3.948438e+03","-5.581392e-01"," 9.524053e-02"," 1.600288e+03"
"622","10041","GGGG","35084910","1987","1.133059e+03","-6.578949e-01"," 3.333387e-01"," 1.613604e+03"
"623","10041","GGGG","35084910","1988","1.081261e+03","-8.654625e-08"," 3.761947e+00"," 2.831746e+03"
"624","10041","GGGG","35084910","1989","4.158860e+02","-6.153844e-01"," 1.285742e+00"," 3.579323e+03"
"625","10042","CYNR","13886930","1986","8.085938e+03","-2.812490e-01","-6.249988e-02"," 6.484500e+03"
"626","10042","CYNR","13886930","1987","6.856781e+03","-2.826094e-01"," 4.500027e-01"," 7.252868e+03"
"627","10042","CYNR","13886930","1988","1.740375e+04"," 1.060605e+00"," 9.750014e-01"," 8.713899e+03"
"628","10042","CYNR","13886930","1989","2.453047e+04"," 2.500002e-01"," 2.450011e+00"," 1.188070e+04"
"629","10042","CYNR","13886930","1990","2.880544e+04","-5.058831e-01"," 1.000004e+01"," 2.193355e+04"
"630","10042","CYNR","13886930","1991","6.485706e+04"," 1.238096e+00","-4.375001e-02"," 1.038450e+05"
"631","10042","CYNR","13886930","1992","4.203325e+04","-4.042562e-01","-5.434792e-02"," 3.973050e+03"
"632","10042","CYNR","13886930","1993","1.028544e+05"," 1.321427e+00"," 2.176285e-01"," 4.133111e+03"
"633","10042","CYNR","13886930","1994","3.983906e+04","-6.153842e-01","-6.989278e-01"," 4.004781e+03"
"634","10042","CYNR","13886930","1995","6.287044e+04"," 5.600005e-01","-7.772058e-01"," 3.126653e+03"
"635","10042","CAU","13886930","1996","9.844800e+04"," 7.692371e-02","-2.272853e-02"," 9.185312e+03"
"636","10042","CAU","13886930","1997","4.621725e+04","-5.714290e-01","-5.465102e-01"," 1.015486e+04"
"637","10042","CAU","13886930","1998","1.153425e+04","-7.777776e-01","-8.488370e-01"," 5.946838e+03"
"638","10042","CAU","13886930","1999","1.453031e+04"," 2.499995e-01","-8.488369e-01"," 4.278246e+03"
"639","10042","CAU","13886930","2000","1.162400e+04","-2.000004e-01","-9.418603e-01"," 3.255175e+03"
"640","10042","CAU","13886930","2001","1.483406e+04"," 3.000017e-02"," 0.000000e+00"," 0.000000e+00"
"641","10042","CAU","13886930","2002","2.256576e+04"," 8.737962e-02"," 2.857234e-02"," 1.233469e+04"
"642","10042","CAU","13886930","2003","9.631527e+04"," 2.383929e+00","-3.611111e-01"," 9.137471e+03"
"643","10042","CAU","13886930","2004","3.726848e+04","-6.622690e-01","-5.138904e-01"," 1.048643e+04"
"644","10042","CAU","13886930","2005","2.556460e+04","-4.296872e-01","-8.333728e-02"," 1.117523e+04"
"645","10042","CAU","13886930","2006","3.686676e+04"," 1.506842e-01"," 1.805463e-01"," 1.319127e+04"
"646","10042","CAU","13886930","2007","2.015824e+04","-5.476195e-01","-5.529401e-01"," 4.369577e+04"
"647","10042","CAU","13886930","2008","2.387160e+04"," 1.842110e-01"," 1.294183e-01"," 3.797849e+04"
"648","10043","AATI","03267210","1986","2.184600e+04"," 3.361853e-02","-3.411743e-01"," 4.376011e+04"
"649","10043","AATI","03267210","1987","2.768850e+04"," 2.392725e-01"," 6.235398e-01"," 4.946881e+04"
"650","10043","AATI","03267210","1988","3.070950e+04"," 1.025252e-01","-4.117600e-01"," 5.338859e+04"
"651","10043","AATI","03267210","1989","2.728213e+04","-1.183132e-01"," 1.794869e-01"," 6.770662e+04"
"652","10043","AATI","03267210","1990","2.144000e+04","-2.119101e-01","-8.888684e-02"," 9.424862e+04"
"653","10043","AATI","03267210","1991","1.881250e+04","-1.123050e-01","-5.777747e-01"," 9.444297e+04"
"654","10043","AATI","03267210","1992","2.422125e+04"," 3.102036e-01","-8.999994e-01"," 7.658663e+04"
"655","10043","AATI","03267210","1993","4.100525e+04"," 6.214067e-01","-9.111105e-01"," 6.271674e+04"
"656","10043","AATI","03267210","1994","3.659550e+04","-1.192213e-01","-5.000000e-07"," 1.186617e+04"
"657","10043","AATI","03267210","1995","3.491688e+04","-5.328839e-02"," 3.999523e-02"," 1.372957e+04"
"658","10043","AATI","03267210","1996","3.362550e+04"," 3.016263e-02"," 1.199915e-01"," 2.125704e+04"
"659","10043","AATI","03267210","1997","6.713438e+04"," 9.804896e-01"," 4.749330e-02"," 9.987309e+04"
"660","10043","AATI","03267210","1998","7.276000e+04"," 7.708483e-02","-6.984924e-01"," 9.642879e+04"
"661","10043","AATI","03267210","1999","9.276900e+04"," 2.750000e-01","-8.015081e-01"," 6.381722e+04"
"662","10044","RMCF","77467X10","1986","5.055125e+03","-3.018865e-01","-7.989966e-01"," 5.684519e+04"
"663","10044","RMCF","77467X10","1987","2.355563e+03","-5.405411e-01"," 1.236843e-01"," 2.283716e+04"
"664","10044","RMCF","77467X10","1988","2.156250e+03","-9.813062e-02","-8.139529e-02"," 2.085300e+04"
"665","10044","RMCF","77467X10","1989","4.068750e+03"," 8.260869e-01"," 9.531623e-02"," 1.994989e+04"
"666","10044","RMCF","77467X10","1990","4.421313e+03","-2.976201e-01"," 3.518071e-01"," 2.358477e+04"
"667","10044","RMCF","77467X10","1991","7.584000e+03"," 3.389851e-01"," 5.128973e-01"," 2.549017e+04"
"668","10044","RMCF","77467X10","1992","8.591000e+03"," 1.139235e-01"," 3.275123e-01"," 2.673434e+04"
"669","10044","RMCF","77467X10","1993","2.684450e+04"," 1.409090e+00","-2.068336e-01"," 2.199191e+04"
"670","10044","RMCF","77467X10","1994","3.550500e+04"," 1.886785e-02","-2.666255e-01"," 2.250090e+04"
"671","10044","RMCF","77467X10","1995","3.606000e+04","-1.111099e-01","-8.616626e-02"," 2.247316e+04"
"672","10044","RMCF","77467X10","1996","1.674400e+04","-5.208327e-01"," 5.494859e-01"," 2.417031e+04"
"673","10044","RMCF","77467X10","1997","1.601600e+04","-4.347861e-02"," 2.728803e-01"," 2.623646e+04"
"674","10044","RMCF","77467X10","1998","1.365000e+04","-4.545507e-02","-2.608668e-02"," 3.376310e+04"
"675","10044","RMCF","77467X10","1999","1.330875e+04"," 2.019135e-07"," 5.346244e-02"," 3.305201e+04"
"676","10044","RMCF","77467X10","2000","6.740938e+03","-3.452379e-01"," 1.084957e+00"," 3.810618e+04"
"677","10044","RMCF","77467X10","2001","2.644800e+04"," 3.145452e+00"," 1.282101e+00"," 4.775956e+04"
"678","10044","RMCF","77467X10","2002","2.031437e+04","-2.393924e-01"," 1.960725e-02"," 6.540500e+03"
"679","10044","RMCF","77467X10","2003","3.220397e+04"," 5.911637e-01","-2.692329e-01"," 7.157368e+03"
"680","10044","RMCF","77467X10","2004","6.317080e+04"," 9.377426e-01","-6.730787e-01"," 5.609973e+03"
"681","10044","RMCF","77467X10","2005","1.028643e+05"," 9.716661e-01","-7.051592e-01"," 4.652912e+03"
"682","10044","RMCF","77467X10","2006","8.975820e+04","-7.599761e-02","-4.551863e-01"," 4.447246e+03"
"683","10044","RMCF","77467X10","2007","1.011397e+05"," 1.623604e-01","-3.023262e-01"," 4.824415e+03"
"684","10044","RMCF","77467X10","2008","3.179097e+04","-6.506416e-01","-8.139310e-02"," 5.751004e+03"
"685","10044","RMCF","77467X10","2009","4.881810e+04"," 6.064347e-01"," 2.325991e-02"," 6.162199e+03"
"686","10044","RMCF","77467X10","2010","5.851760e+04"," 2.443445e-01"," 1.558126e+00"," 7.346947e+03"
"687","10044","RMCF","77467X10","2011","5.231604e+04","-7.670198e-02"," 1.558134e+00"," 1.093588e+04"
"688","10044","RMCF","77467X10","2012","6.388800e+04"," 2.876085e-01"," 2.083325e-02"," 3.654831e+04"
"689","10044","RMCF","77467X10","2013","7.100676e+04"," 1.379657e-01","-4.899998e-01"," 2.382155e+04"
"690","10044","RMCF","77467X10","2014","8.007136e+04"," 1.712640e-01","-5.799996e-01"," 1.888709e+04"
"691","10044","RMCF","77467X10","2015","6.276925e+04","-1.490719e-01","-5.799977e-01"," 1.741324e+04"
"692","10044","RMCF","77467X10","2016","5.965226e+04","-7.022303e-03","-5.674974e-01"," 1.626794e+04"
"693","10045","OLVR","68100210","1986","1.402500e+04","-5.342459e-01"," 1.818159e-02"," 6.781792e+03"
"694","10045","OLVR","68100210","1987","6.600000e+03","-5.294120e-01"," 3.001462e+00"," 1.577586e+04"
"695","10046","CPUIA","91354910","1986","2.523625e+03","-5.968988e-01"," 1.975263e+00"," 2.054200e+04"
"696","10046","CPUIA","91354910","1987","2.588625e+03","-1.466871e-07","-6.188669e-02"," 3.028674e+04"
"697","10046","CPUIA","91354910","1988","4.933500e+03"," 6.923057e-01"," 1.096751e+00"," 4.855451e+04"
"698","10046","CPUIA","91354910","1989","4.927125e+03","-4.545426e-02"," 2.248948e+00"," 7.433865e+04"
"699","10046","CPUIA","91354910","1990","1.527500e+03","-6.904760e-01"," 2.071171e+00"," 7.917188e+04"
"700","10046","CPUIA","91354910","1991","1.468750e+03","-3.846190e-02","-3.274593e-02"," 9.913349e+04"
"701","10046","CPUIA","91354910","1992","1.998563e+03"," 3.599998e-01","-6.294050e-01"," 5.936034e+04"
"702","10046","CPUIA","91354910","1993","2.116125e+03"," 5.882290e-02","-4.119873e-01"," 5.213742e+04"
"703","10046","MENU","91354910","1994","8.229375e+02","-6.111109e-01","-2.646219e-01"," 5.361475e+04"
"704","10046","MENU","91354910","1995","7.053750e+02","-1.428573e-01"," 2.822110e-02"," 5.335881e+04"
"705","10047","FOAM","51362820","1986","1.665000e+04","-6.326530e-01"," 3.108982e-01"," 6.492705e+04"
"706","10047","FOAM","51362820","1987","9.935625e+03","-4.166665e-01"," 4.338078e-01"," 7.042618e+04"
"707","10047","FOAM","51362820","1988","3.666719e+03","-6.309518e-01"," 7.027695e-01"," 7.213450e+04"
"708","10047","LMNT","51362820","1989","8.243438e+03"," 7.419366e-01"," 4.224675e-01"," 7.286045e+04"
"709","10047","LMNT","51362820","1990","3.835563e+03","-5.925930e-01"," 9.259315e-02"," 2.326500e+04"
"710","10047","LMNT","51362820","1991","5.579000e+03"," 4.545465e-01","-4.237291e-01"," 2.631041e+04"
"711","10047","LMNT","51362820","1992","2.590000e+03","-6.880396e-01"," 8.197000e-03"," 4.605000e+03"
"712","10047","LMNT","51362820","1993","2.009475e+04","-6.956265e-01","-5.447146e-01"," 8.764820e+03"
"713","10047","LMNT","51362820","1994","1.340625e+04","-6.666669e-01","-5.772345e-01"," 7.120404e+03"
"714","10048","CCCO","15650310","1986","6.157500e+04"," 2.182752e-01","-2.845524e-01"," 6.508239e+03"
"715","10048","CCCO","15650310","1987","1.096418e+05"," 7.749983e-01","-3.170702e-01"," 6.174686e+03"
"716","10048","CTY","15650310","1988","1.172358e+05"," 6.690152e-02","-6.176475e-01"," 1.925777e+03"
"717","10048","CTY","15650310","1989","4.036110e+05"," 5.445551e-01","-6.323523e-01"," 1.780610e+03"
"718","10048","CTY","15650310","1990","1.006478e+05","-4.519228e-01","-5.147067e-01"," 1.722158e+03"
"719","10048","CTY","15650310","1991","1.929963e+05"," 9.542878e-01","-5.000052e-01"," 1.776379e+03"
"720","10048","CTY","15650310","1992","1.765955e+05","-1.780600e-01","-7.941203e-01"," 1.774935e+03"
"721","10048","CTY","15650310","1993","2.645690e+05"," 3.484595e-01"," 1.779136e-01"," 4.592625e+04"
"722","10048","CTY","15650310","1994","1.754325e+05","-3.478259e-01","-6.504830e-01"," 3.778374e+04"
"723","10048","CTYA","15650310","1995","2.270240e+05"," 6.666697e-02","-7.961157e-01"," 2.789717e+04"
"724","10048","CTYA","15650310","1996","1.665471e+05","-2.890623e-01","-9.247570e-01"," 2.112455e+04"
"725","10048","CTYA","15650310","1997","2.946450e+05"," 7.142865e-01","-8.834948e-01"," 1.771168e+04"
"726","10048","CTYA","15650310","1998","1.039265e+06"," 2.253210e+00","-5.600009e-01"," 5.444113e+03"
"727","10048","CTYA","15650310","1999","1.537608e+06"," 4.384245e-01","-3.600020e-01"," 7.569891e+03"
"728","10049","","00369890","1926","4.387500e+04"," 2.445614e-01","-7.946415e-01"," 9.830289e+03"
"729","10049","","00369890","1927","7.250000e+04"," 7.382761e-01","-9.324788e-01"," 1.097381e+04"
"730","10049","","00369890","1928","4.050800e+04","-3.984163e-01","-9.763677e-01"," 1.538177e+04"
"731","10049","","00369890","1929","3.876000e+04","-1.310984e-01"," 2.051212e-02"," 4.740312e+04"
"732","10049","","00369890","1930","1.020000e+04","-7.368421e-01"," 2.060299e-01"," 5.583615e+04"
"733","10049","","00369890","1931","2.448000e+03","-7.599997e-01"," 1.140710e+00"," 7.588571e+04"
"734","10049","","00369890","1932","2.312000e+03","-5.555550e-02"," 1.170856e+00"," 8.806220e+04"
"735","10050","ABLD","00074210","1973","7.200000e+03","-4.131952e-01"," 2.459810e+00"," 1.813516e+05"
"736","10050","ABLD","00074210","1974","4.500000e+03","-3.472262e-01","-4.226787e-01"," 1.652972e+05"
"737","10050","ABLD","00074210","1975","5.400000e+03"," 4.257116e-01"," 2.575602e-02"," 1.515814e+05"
"738","10050","ABLD","00074210","1976","7.078125e+03"," 4.621866e-01","-1.306042e-01"," 1.508194e+05"
"739","10050","ABLD","00074210","1977","1.483625e+04"," 1.496715e+00"," 2.174885e-01"," 1.595710e+05"
"740","10050","ABCC","00074210","1978","1.245000e+04","-1.403190e-01","-1.698977e-01"," 1.684078e+05"
"741","10051","SEQL","41043F20","1986","3.339000e+03"," 2.619054e-01"," 1.562477e-02"," 2.326996e+05"
"742","10051","SEQL","41043F20","1987","2.076000e+03","-6.981132e-01","-3.308832e-01"," 2.295708e+05"
"743","10051","SEQL","41043F20","1988","2.293000e+03"," 1.306716e-06"," 1.323372e-01"," 2.099454e+05"
"744","10051","HOGG","41043F20","1989","5.122688e+03","-4.374990e-01"," 2.499953e+00"," 3.257784e+05"
"745","10051","HNGR","41043F20","1990","1.481838e+04"," 1.888887e+00","1.001711e+00","1.826562e+04"
"746","10051","HGR","41043F20","1991","5.968575e+04"," 5.769225e-01","1.270874e+00","2.055662e+04"
"747","10051","HGR","41043F20","1992","6.721275e+04","-1.951216e-01","2.220688e+00","3.536414e+04"
"748","10051","HGR","41043F20","1993","5.161250e+04","-2.424244e-01","1.338445e+00","4.831895e+04"
"749","10051","HGR","41043F20","1994","2.487300e+04","-5.200001e-01","1.111308e+00","5.045701e+04"
"750","10051","HGR","41043F20","1995","2.280025e+04","-8.333421e-02","3.082471e-01","4.893144e+04"
"751","10051","HGR","41043F20","1996","6.055400e+04"," 1.363636e+00","6.489364e-02","4.445949e+04"
"752","10051","HGR","41043F20","1997","1.975025e+05"," 9.807706e-01","0.000000e+00","0.000000e+00"
"753","10051","HGR","41043F20","1998","4.090275e+05"," 7.475721e-01"," 0.000000e+00"," 0.000000e+00"
"754","10051","HGR","41043F20","1999","1.908400e+05","-5.555559e-01","-2.755796e-08"," 1.248750e+04"
"755","10051","HGR","41043F20","2000","2.481938e+04","-8.687499e-01","-4.604610e-01"," 1.007244e+04"
"756","10051","HGR","41043F20","2001","1.134600e+05"," 3.571432e+00","-6.261679e-01"," 8.720565e+03"
"757","10051","HGR","41043F20","2002","2.661560e+05"," 1.191665e+00"," 7.407374e-02"," 5.600000e+03"
"758","10051","HGR","41043F20","2003","3.160087e+05"," 1.840287e-01"," 4.463720e-01"," 6.550651e+03"
"759","10051","HGR","41043F20","2004","1.747899e+05","-4.797691e-01"," 2.053227e+00"," 8.929944e+03"
"760","10051","HGR","41043F20","2005","1.244038e+05","-2.950616e-01","-5.000000e-07"," 1.728150e+03"
